S-13065,2023-04-15,5e86bc1d-b183-47ff-95cc-bd2483499b12,Smartphone,Electronics,5,84.43,0554ccd0-1be9-46f4-b16d-5248f2218094,South,422.15
S-13066,2023-06-10,5b8811d8-fd28-4462-a558-c27b1f0565d5,Laptop,Accessories,2,752.52,3bd6a5fd-32f5-4bf5-adc7-3086c52ff667,West,1505.04
S-13067,2023-03-28,6d8badc1-876e-4d95-a4c8-e2b83054a230,Keyboard,Office Supplies,15,789.84,a8dc81be-27d9-491b-9498-80a565df951e,South,11847.6
S-13068,2023-08-06,dbc4fe6f-c3a8-4a60-ad5c-03c988cbef0c,Monitor,Office Supplies,9,578.52,d1d977b7-a89a-4fd2-898c-06570919825c,West,5206.68
S-13069,2022-12-21,f21a542d-9377-468b-866f-f4fa6ede7960,Smartphone,Electronics,19,98.81,8332616e-fbc7-4b18-9c18-a85b7b23e4a0,North,1877.39
S-13070,2024-06-12,af468092-1a2a-4b19-b071-b8ef413f9ea9,Laptop,Electronics,10,891.18,0f02eadf-7f4c-4aa3-bd06-5b22b87b723f,South,8911.8
S-13071,2024-01-14,d3b34417-8605-4bbd-9fce-9f62e3694956,Mouse,Office Supplies,4,965.98,b90896dd-520d-4d62-beee-762c6b883b95,North,3863.92
S-13072,2024-05-25,e99638d5-782b-461c-bf3c-1785e924cb84,Tablet,Electronics,10,210.34,0bf50c5f-4fb6-4a4f-bf02-5c9edc1dcf7b,East,2103.4
S-13073,2023-03-31,aad224bf-280b-46c3-b3b7-d0f935db3ad4,Printer,Office Supplies,8,707.59,db2ea6c5-3ced-4862-b1e5-1b997e641bc4,North,5660.72
S-13074,2024-09-06,b77fd183-fc91-4252-978c-35af61f4e2a5,Printer,Office Supplies,13,843.52,b805fdff-bc04-4d81-a69e-34b213ef6d27,East,10965.76
S-13075,2023-06-16,a20dd747-8e98-4fd8-95de-2a6a037c49ac,Monitor,Accessories,7,544.45,cc665fca-9aad-4f54-9dde-d959ccdae480,South,3811.15
S-13076,2022-11-17,db441a04-a3ca-4095-b9e0-3936e480394a,Smartphone,Electronics,7,330.09,c69a3fdf-3a8f-4644-ba02-f2baf11b4375,East,2310.63
S-13077,2023-02-22,95a80f49-73c7-451f-b0d8-625f1650deb9,Printer,Office Supplies,4,483.77,3075fc4e-76b8-49a4-964c-dc762bd12a5d,North,1935.08
S-13078,2024-03-08,d6ad2197-ec85-465e-a474-ae85200c8788,Keyboard,Electronics,15,517.15,f3557c62-bb63-4f92-bef3-5a344eedf475,South,7757.25
S-13079,2024-02-09,53a7c04a-5b3a-4433-b815-72404c9aaa58,Printer,Accessories,12,406.63,2d12a636-e408-4507-ae6a-73eb8e9ac281,West,4879.56
S-13080,2024-10-12,ac1aa73c-37f7-4a11-b7e0-856d06fb8828,Printer,Accessories,16,930.54,7ba97a37-6556-4ee2-9731-a1822eeb8207,South,14888.64
S-13081,2023-07-01,55be7d42-1335-43c4-8745-8c2929121596,Printer,Electronics,6,746.44,4088951c-45ed-4e28-a622-1cf3c14aa78b,West,4478.64
S-13082,2023-05-11,48b37f9d-ab24-4b89-a130-a5ec7833f726,Headphones,Electronics,9,248.89,fc3e4dcd-9178-409c-8643-ce33b814016a,North,2240.01
S-13083,2024-02-20,cd34aed8-d1d0-483c-adc1-59730dd94c95,Laptop,Office Supplies,3,589.7,e97bd052-7134-487b-9500-7b2728b0bdad,South,1769.1
S-13084,2023-01-15,f027824f-61b7-4f8d-a72f-e88a33976852,Smartphone,Accessories,8,691.8,d66f4ab1-3e08-4401-b5a2-98a730ee8d82,West,5534.4
S-13085,2024-05-14,aa36c5a6-9457-4af4-97ae-058b0aaf4847,Keyboard,Accessories,7,148.75,5d37caea-2edd-46bd-9f59-b8aed5e2439a,North,1041.25
S-13086,2024-06-16,8d69109c-f29c-40d6-8c9c-b9c2be681e9b,Smartphone,Accessories,4,364.84,c2aa916b-dc7f-4338-9f3c-fc32492d9534,East,1459.36
S-13087,2023-04-18,b10782c0-3dcd-4120-829e-3f7a775a7b00,Headphones,Electronics,13,906.49,5b951961-3b24-4852-a81b-f2aa3d02990b,West,11784.37
S-13088,2023-08-28,11cf3371-cab0-4045-a379-ecaef745dc42,Monitor,Office Supplies,19,571.5,67f4fd93-b560-4b58-b80a-95a847358b71,East,10858.5
S-13089,2023-08-10,32c897b8-669a-4c7a-9c83-dd834fae9e81,Monitor,Electronics,7,224.83,ebc77ded-594b-4de7-ae23-648c14b31018,South,1573.81
S-13090,2022-11-27,2bd1b07c-4b47-4728-bb32-ddf9d42d8326,Monitor,Electronics,10,131.56,ad16a64c-696e-4399-af8e-6bac8afab9dc,West,1315.6
S-13091,2023-02-10,68f22cb9-be74-42b4-bc1c-1f269e7858ce,Mouse,Electronics,12,523.04,f994c53d-cf28-47ef-b66c-457456dc0e6d,North,6276.48
S-13092,2024-06-28,85e29229-e5a8-485f-8765-d3a48f3384be,Printer,Office Supplies,3,552.21,d496836c-c567-4652-a621-350c191a205b,North,1656.63
S-13093,2023-02-10,d483d3de-9e3c-4f80-9bf2-4c28a21deb23,Mouse,Electronics,12,341.07,6bd54cf3-064d-4f46-8039-e3b1965443e4,East,4092.84
S-13094,2023-06-25,75c62e79-4302-41d1-a918-f1d04736f707,Laptop,Accessories,19,634.11,2f1c7710-374a-4600-8f69-86b10bb12eb6,North,12048.09
S-13095,2024-08-03,9465c526-f91d-405b-8312-89ce5f23a03f,Monitor,Accessories,15,78.0,d74a452c-19b0-4ecd-a403-483d00e07531,South,1170.0
S-13096,2023-07-09,bfebf3fb-4e07-46b3-b031-3f9a9c59dcd3,Headphones,Accessories,8,153.69,a0147f80-729b-44a7-a5b2-af8ffa32d276,South,1229.52
S-13097,2023-09-11,c815cfae-aa94-4326-a635-72c1df457768,Keyboard,Office Supplies,12,550.81,59ade1f5-d191-4629-ba31-72d4e02f5fb1,East,6609.72
S-13098,2023-07-05,ba0dc9c2-1298-475f-9720-a4952e5f2c6b,Smartphone,Electronics,6,71.2,921e76e8-847b-45a6-88d6-7cff668677a2,West,427.2
S-13099,2023-08-26,df5f3c8b-962e-49fb-b3b9-795c3f558076,Printer,Office Supplies,10,882.1,0b2f2b33-26e0-4eaf-aa68-c5d7d8dd5c89,North,8821.0
S-13100,2023-06-11,c3ac8e7c-bda6-4fc9-98e2-6f6e649c5313,Tablet,Electronics,2,150.72,323703e9-8269-4c9a-b376-26da3dbc054e,South,301.44
S-13101,2024-07-25,b7dd0d07-7708-4fa4-b3f9-a5984a8e3728,Keyboard,Accessories,13,677.18,027a4a8e-4e79-4e90-aad8-6a86882cd915,West,8803.34
S-13102,2023-01-07,fefc144f-135e-404f-a6a5-4fac209250c1,Printer,Electronics,7,397.29,42e1ca00-1310-45a9-85d2-64fe6ab21799,South,2781.03
S-13103,2023-09-08,07d4317f-4f3c-4ed3-a51c-c987a7bcdd45,Mouse,Electronics,8,405.79,05a2878f-ac8d-4cbd-8511-1582e07b30d6,South,3246.32
S-13104,2023-11-16,7d041e1d-6aaa-4aed-bf4c-42c7b00a93d0,Mouse,Electronics,16,767.24,b19bc7c5-828d-4090-8239-f60abe5e181d,West,12275.84
S-13105,2023-03-10,3c61365b-81c1-4601-aafb-c9be738eaf3c,Keyboard,Office Supplies,11,504.47,503cc985-0998-40a8-b1d2-516af64a1f52,West,5549.17
S-13106,2024-04-17,29f6d48d-daed-49f6-98d1-d1eb4184e222,Mouse,Electronics,4,728.4,b1fced3b-2dea-4477-af2a-660067ab49d0,North,2913.6
S-13107,2023-03-31,5937f0b4-613e-48a7-a604-607237c3a8a0,Monitor,Electronics,17,510.14,c55d3669-7d9d-4224-9893-723dce5ca7dd,East,8672.38
S-13108,2024-06-03,9a0aa742-2d3e-4f33-9a78-daf13d115727,Laptop,Electronics,16,596.98,5a11ab15-17c0-4b69-8176-633762af4b33,East,9551.68
S-13109,2023-04-26,41ff9104-8de4-40c8-83bd-e9a9bc4d14a5,Smartphone,Office Supplies,19,763.11,6e67e568-4737-4d71-8152-588023ba04a0,South,14499.09
S-13110,2024-04-12,50ef7845-47ca-4ce2-9ecc-cfd85352a20e,Laptop,Office Supplies,11,611.24,6b0fb106-ab43-4378-85b5-99d325c83e58,East,6723.64
S-13111,2023-11-30,0f40548f-4c93-41b2-a4f9-c5f6e0adbb06,Printer,Office Supplies,7,619.46,819cfa08-326d-4a0e-b31e-c47d54f15252,South,4336.22
S-13112,2022-11-21,c37a8dd4-9ce5-46e0-8981-5a220f050933,Smartphone,Electronics,13,791.33,4c2097bd-19a2-4ec1-9cc1-8aeb2066a776,West,10287.29
S-13113,2023-07-18,552d8b4f-d23d-476a-aabf-08497dd37e0c,Headphones,Accessories,19,949.6,efbb8565-0191-4173-9b02-84d10cfecc2c,South,18042.4
S-13114,2023-11-20,d0c141dd-a2cd-40d5-8b85-c20c9ca827b8,Smartphone,Accessories,17,382.95,e86e41e3-9e33-4266-8167-5b5f3d2292ea,North,6510.15
S-13115,2023-07-21,0fdd2149-5fea-46fa-bd9c-aaf6b1d7826d,Laptop,Accessories,13,581.35,fb7b1f7a-a478-4ecf-8662-3be24301ac19,South,7557.55
S-13116,2023-09-28,f5d6954d-8938-4010-ad19-14db00327e31,Keyboard,Electronics,12,95.41,4ea5f0af-966f-4c45-a1da-5a7934c73473,South,1144.92
S-13117,2024-09-19,5b8cb28a-bd0a-41dd-bac8-1ccc212e04b1,Smartphone,Accessories,7,365.22,d58ce508-c6c0-43fa-9f71-7cfb72474596,North,2556.54
S-13118,2023-09-23,c1721fbf-8e22-49b7-ab45-b1d1f5063527,Headphones,Accessories,1,417.93,3aae48bc-4867-476b-aed7-1726398491d6,North,417.93
S-13119,2024-02-23,3e927b10-e698-4b81-99ac-c7074a72431a,Headphones,Accessories,1,836.88,229eae14-6c43-4b72-8711-80aefd21d7e4,East,836.88
S-13120,2024-02-25,7fe7e6f5-aa71-4f6b-8368-2e92e6ed8ea1,Headphones,Electronics,14,518.26,938ae03f-8091-4f1b-9e5c-72d6f2605173,West,7255.64
S-13121,2023-01-09,98854102-cd9a-4170-8867-914fa5ae5fc5,Laptop,Accessories,15,733.76,5d08eb4c-d8cc-49d5-881b-7030fd0efae8,West,11006.4
S-13122,2023-07-03,33062332-c66f-4809-8b66-27ba404d2151,Smartphone,Accessories,11,28.82,b5e508b2-30f9-4f45-85c6-ae66f49a5cc1,North,317.02
S-13123,2023-03-03,056dd38a-1dd1-42d4-ac87-07a0e1e2b046,Tablet,Electronics,9,469.85,9997354e-37a2-4c8b-aaa8-5b810a3daf1a,West,4228.65
S-13124,2024-01-29,2014ad84-abe5-4955-9bc4-eb0f6b192f00,Keyboard,Office Supplies,17,902.3,1f119762-4b0c-49b7-b9bf-1b59eb2988d8,South,15339.1
S-13125,2022-12-25,8a3fc00f-1b97-4ce2-8e8e-5210ac5805f4,Monitor,Accessories,4,232.07,1c69a37a-ba77-4dbc-89be-903f594a440e,West,928.28
S-13126,2023-05-12,8260b739-dc72-4a2e-b05a-55ede8e97afc,Smartphone,Office Supplies,19,41.21,c6dc6c02-6019-4d6c-a165-2ac370c56d50,North,782.99
S-13127,2023-12-07,0eedd9d2-5748-416f-913e-aece6bcfeb40,Headphones,Accessories,7,439.07,ecdd8cfd-9d76-4a15-b3c6-4180f70e7c0b,West,3073.49
S-13128,2024-02-04,136818d8-0707-41cc-a750-e0528fa997df,Tablet,Electronics,1,707.39,a8632606-d52c-4cf1-a9b1-21f79f5b547c,North,707.39
S-13129,2024-07-15,b5dc09ff-53d7-468d-ac96-f3867285793b,Monitor,Office Supplies,9,459.92,52d35e18-38f6-4cc9-a731-4ebfd0c1245b,East,4139.28
S-13130,2023-07-31,092ba260-7859-4448-8def-34af66e4c12e,Monitor,Office Supplies,13,465.38,72d361f8-e52b-4db2-891e-a20c334a680f,North,6049.94
S-13131,2024-03-29,c229dd10-bf02-454c-a55c-99ad596ec9ee,Printer,Office Supplies,2,673.11,8d78e033-a46b-45c6-9aef-4d386400323c,South,1346.22
S-13132,2024-03-18,96b26f85-1188-4c1f-9a96-4e125bbe62d2,Smartphone,Office Supplies,2,261.84,cd065104-2582-4b29-831d-e61e398e9901,South,523.68
S-13133,2023-11-23,bd284f94-355c-4f31-b08c-71e38fc2f85b,Laptop,Accessories,15,754.37,cd0484be-d3ec-4220-ab65-29a454d5799d,South,11315.55
S-13134,2023-07-02,17f02e3a-b671-4ec1-b219-3a3b6eb7f759,Smartphone,Accessories,17,161.58,f9c06b9d-4209-45d1-a62f-b7c1d7a76537,North,2746.86
S-13135,2023-04-11,10928416-b9a6-4ef7-acbf-69231d036257,Tablet,Office Supplies,13,401.79,58289e7c-8c3e-48c2-b033-7eac3a5777b7,North,5223.27
S-13136,2023-02-26,8c799711-2e5c-4248-a88d-6a24a8bac1f0,Monitor,Accessories,7,659.45,400ff713-ac77-4c9e-ade1-fd5dd92bf154,South,4616.15
S-13137,2022-11-01,6270b3d9-7efb-4d40-942f-ff36dd442426,Smartphone,Office Supplies,9,830.09,5032b557-0423-4980-9037-c3914cfdd9ea,West,7470.81
S-13138,2023-08-23,4fca753b-015d-4714-8c89-f1c10575d044,Laptop,Office Supplies,12,793.62,679edefa-61a2-4e4b-8816-c01a1babee14,North,9523.44
S-13139,2024-09-27,7037eea5-6e6c-4749-a702-1889fb4770aa,Printer,Electronics,3,724.47,163f2da1-4772-4d17-8ac1-bc64c79f8ce6,West,2173.41
S-13140,2023-01-31,e650500a-fd5a-4bd1-9d1a-d7089fcd780a,Smartphone,Office Supplies,15,365.51,09533ec7-8e6d-438f-a09d-34d0401ed7cd,East,5482.65
S-13141,2024-06-05,e08607a7-e5c0-4a66-ac8a-894c1d875a11,Keyboard,Accessories,7,131.08,0efb21b9-b542-4c25-a4f5-42e0c69ca0ff,East,917.56
S-13142,2023-09-30,68d5ad35-76d8-4fdd-b960-be1f9c0700b5,Printer,Office Supplies,1,224.67,b3837e76-5589-4b5a-9cab-09433842fe71,East,224.67
S-13143,2022-11-25,80adf76d-d410-423b-adf2-5f804394688f,Laptop,Electronics,14,866.19,947cfe37-d513-4dcd-8741-fd4cc414946b,East,12126.66
S-13144,2023-09-27,40b08544-6b00-4f8a-a01d-210759e0b206,Tablet,Accessories,19,858.76,c51ffec6-55a3-4ca8-b1f7-3ebdbad66fda,South,16316.44
S-13145,2023-06-20,20dfdd1b-8150-4f4c-b37d-34020f14c5ad,Monitor,Electronics,16,952.05,be5624f3-58a0-45b1-8a42-e9ef6a77cdf0,North,15232.8
S-13146,2023-08-10,d615d322-5c06-421e-88bf-6711d13d20ed,Smartphone,Electronics,10,85.23,9cb7fd85-0142-4378-b929-525b783e0e11,East,852.3
S-13147,2024-05-22,221c4d02-60e6-4caa-a639-06f4e1583994,Laptop,Office Supplies,1,541.44,d50172b0-089f-4e6f-99ab-521fa6d4e9f6,South,541.44
S-13148,2023-09-13,a2dd4c2c-6440-4143-90eb-624da0e340c9,Printer,Electronics,5,652.2,6988d684-dd7f-4979-aa64-c0af40f8f016,East,3261.0
S-13149,2024-05-02,9cc774c4-dfea-435f-a0fa-b59754cec790,Keyboard,Electronics,3,713.55,6f0e996a-2c4e-45c2-839e-5252f4a5496f,North,2140.65
S-13150,2023-11-23,a2b058c2-6c06-44c7-bdb4-4fa74740c84a,Laptop,Accessories,17,647.42,268c92a7-e967-4c1a-a41d-92b6657769d7,East,11006.14
S-13151,2023-01-28,803bfa8c-f724-4c1b-bfe0-8463c47e441a,Mouse,Electronics,18,772.31,9f9910e7-8f62-4ba3-b955-7b6b8d34e6ed,East,13901.58
S-13152,2022-12-27,9afaa408-eb0b-4b9c-ac65-81cb7d705b81,Headphones,Office Supplies,19,365.88,897e7394-b5b1-48de-b13b-d71c5d237b53,West,6951.72
S-13153,2024-08-10,01a3267c-724d-4025-88b7-f6f40e4905e2,Keyboard,Office Supplies,18,187.64,32ed6861-907f-46fb-b2d7-b21d9b013757,West,3377.52
S-13154,2024-05-30,f1b30c92-b0ea-432b-99d6-60847543ef39,Printer,Office Supplies,16,212.54,6d4c841b-a8f4-4537-a0f8-cea9590513e8,West,3400.64
S-13155,2023-02-23,67f906e8-ebb5-411d-b4c0-c0c742ce7c65,Tablet,Electronics,2,21.86,0aa98315-406d-43f6-aaf6-6e5049a20b22,West,43.72
S-13156,2023-10-18,6245d2d4-c746-4757-a1a0-968febee528b,Monitor,Accessories,15,356.82,852dd1f1-66bc-404b-8392-d1efb528f234,East,5352.3
S-13157,2023-11-29,4995d07d-e24c-446e-9d97-21621dde6317,Printer,Office Supplies,13,100.83,4135bd6d-b4bd-4ebf-9ab4-213131bc6de0,East,1310.79
S-13158,2023-06-20,bfbcb60e-d0b8-4a52-ae84-79d4a38ce1f7,Headphones,Electronics,13,328.27,59f13df1-e916-4753-832e-2b4f03e73686,West,4267.51
S-13159,2024-01-22,c4540b4d-795b-4ee0-ae2f-f4c34caa04d2,Tablet,Office Supplies,16,631.93,543c9644-2f47-453f-9802-009601298337,North,10110.88
S-13160,2023-11-24,7d9dd3b2-98a7-4133-99bc-4c56111750fc,Smartphone,Office Supplies,8,895.53,0ba23229-f37d-42fa-bb1b-35086a86a457,South,7164.24
S-13161,2023-03-01,5eaef0f0-afd2-4e86-ae39-50a77020177c,Laptop,Accessories,11,841.21,b6321248-78f1-4b1f-b9c5-3964bdb72f0c,East,9253.31
S-13162,2023-08-18,17734629-e5a4-46d9-b93e-39e58a88aed3,Mouse,Office Supplies,8,260.15,230cf1a4-7277-4a79-8b84-1630415cbde0,West,2081.2
S-13163,2022-12-15,249de158-9e4c-47f6-8a0b-45ae05d00625,Keyboard,Accessories,10,142.74,34f417da-70c8-4b5d-a7b6-487b47bfea38,South,1427.4
S-13164,2023-03-08,7577819c-f876-412a-a250-f117a15cc2d3,Keyboard,Electronics,1,201.14,a7e349ab-8e44-4dc2-84c5-6928a3938dd1,West,201.14
S-13165,2024-03-19,d9912399-212f-4baa-9659-0d2018e18fa4,Laptop,Office Supplies,12,971.28,ed65c635-cdfb-4379-bb38-2073d5364419,West,11655.36
S-13166,2023-02-22,df95bb9c-a95d-47a2-b326-c6491b444624,Mouse,Electronics,9,553.98,8ed14303-5fad-4cd0-b532-602b54d7cf50,North,4985.82
S-13167,2024-02-16,2e108364-f933-4d11-a891-f2273303f452,Laptop,Electronics,5,190.68,93992c7d-8208-45d7-8f85-355cae3eed87,North,953.4
S-13168,2023-08-08,9c63f624-6147-4df6-9729-7bfcb7213b5e,Smartphone,Electronics,9,842.34,cd51a059-223c-46b3-adab-dcf4cf7f5c21,East,7581.06
S-13169,2024-08-02,9801da77-528a-4cc7-8182-db897d5f136e,Headphones,Office Supplies,16,401.24,53e76d89-4f05-4e54-be51-fec4b5e8eb5c,West,6419.84
S-13170,2024-03-13,35d20e6b-95da-4ca4-aa77-d71d3283e6e2,Tablet,Accessories,18,900.23,2c2bb6bd-0f4c-468b-b5e5-51dcfc128949,South,16204.14
S-13171,2023-07-02,62b4a62d-6970-46ca-aa73-fad546073e2e,Printer,Office Supplies,8,268.07,f870849f-297a-4515-bab8-6359a45f9854,East,2144.56
S-13172,2024-07-06,358af562-2312-4c26-af50-7936d7a78188,Keyboard,Electronics,11,399.29,b9a5a829-62e8-4302-81d4-d59a28132d41,North,4392.19
S-13173,2024-04-29,7784c87d-63f2-49ef-af94-88851c1659e4,Smartphone,Accessories,19,509.9,8fd1d374-3de3-4716-bc33-d8794a1dba8c,East,9688.1
S-13174,2024-09-28,bcea3f4c-738c-473d-8550-ac1d0a8b5e03,Tablet,Electronics,4,893.69,f8535785-2d47-430e-b7a6-2b5beb8719d9,East,3574.76
S-13175,2022-11-13,4ca34a90-1c70-47ad-b000-bb1445d03624,Smartphone,Accessories,10,870.07,29770f25-4510-4240-aa46-90a7a4e21bc7,West,8700.7
S-13176,2023-09-16,d90deb1a-4e64-4d59-bf02-6c466f509054,Mouse,Office Supplies,13,578.61,71455bbd-64cf-432f-b951-917f35c7f401,South,7521.93
S-13177,2023-06-09,ce771b0e-bc4c-4a60-9d1d-d005da2ca0d5,Keyboard,Accessories,14,229.56,ab6c62ac-3127-4367-a35b-ffed20158c86,North,3213.84
S-13178,2024-07-24,c582ca07-72e0-404a-851c-00b8f7111c3b,Printer,Office Supplies,2,409.32,77d0ef30-d3c0-4d69-a6a5-28a73e4ae2d8,East,818.64
S-13179,2024-05-10,527d7463-ffc1-47d2-a851-9f83c5f05a03,Laptop,Electronics,4,975.88,b0321c20-7b24-48c6-bad1-19c1e09efec7,East,3903.52
S-13180,2023-10-16,26ce0bba-3684-4d87-9ce7-0e572021bed2,Laptop,Accessories,7,611.7,8a3420b2-f927-4941-a4d0-de2ce45c276b,West,4281.9
S-13181,2024-07-14,9c266fab-df15-4318-98ed-80678f91adff,Tablet,Electronics,19,783.29,1fdb2e43-1cc9-47b5-a366-6271c42d631b,East,14882.51
S-13182,2022-12-28,e3501c2c-e457-4e91-ae1b-51d371f4d6be,Printer,Accessories,17,455.37,d80449bc-0b7c-46c1-8e53-d0ad3426c257,South,7741.29
S-13183,2024-05-11,ee46ec89-fb3c-4701-9141-9d78dc977b15,Headphones,Office Supplies,16,536.69,fa4419ac-b1ac-42cc-96a0-3301ce30eb61,West,8587.04
S-13184,2023-12-04,aa55ab52-7736-4384-9bbe-338bec0e3c22,Monitor,Accessories,13,434.66,f5c7a2a6-4c1b-4e38-90ff-00b509f059f0,North,5650.58
S-13185,2024-10-10,9fc66c2b-df32-44fa-a236-7740638e8ee4,Mouse,Accessories,18,705.89,6b77cc57-f17f-4ca0-90a3-7d5f8d1163b4,East,12706.02
S-13186,2024-01-03,f9a15375-5720-4f56-a99e-61d6fae174d3,Tablet,Office Supplies,12,852.96,82931ddd-c0db-4df3-a682-94e67e270b4f,East,10235.52
S-13187,2023-12-29,b860d363-bfda-42d0-9f2f-4d034bf286e6,Monitor,Office Supplies,1,512.29,3b63d9b7-7288-4fba-999c-0690c86ea93b,West,512.29
S-13188,2024-03-10,ab7d83ed-dd30-428a-b76e-b90b7d8f7f91,Smartphone,Office Supplies,15,486.06,224f4a15-c7b4-46a1-af17-ed26aa3514ad,East,7290.9
S-13189,2024-05-27,742a5072-5525-413e-846e-95263700ca47,Mouse,Accessories,3,346.88,e2737a81-04a4-4c73-8059-f61e9118edad,North,1040.64
S-13190,2023-10-24,675f4873-71c7-4403-ba1a-08871b2a2426,Smartphone,Electronics,6,185.33,5f159d25-9f4d-4709-8e50-d98065891770,South,1111.98
S-13191,2023-08-12,ddf616d1-a183-4202-b609-b0ace6417ea0,Headphones,Accessories,14,939.86,35de1d23-94ac-40dc-a39a-875317c292ba,South,13158.04
S-13192,2023-10-06,372fa230-e705-478d-87d6-907be49bdbcd,Printer,Accessories,6,322.92,c769d232-c739-456a-93b8-ed74e557b00a,West,1937.52
S-13193,2023-05-06,30227566-a7fb-46b2-b8c5-468c882a9143,Keyboard,Electronics,1,802.68,b40bad36-f806-4a2b-9069-ea347d052b86,East,802.68
S-13194,2023-12-04,48b79fc9-2abc-4d8a-ae5f-07fb540dddb8,Mouse,Office Supplies,6,718.19,330ae8d7-0b6d-4d06-8b0d-8214f30fbc12,West,4309.14
S-13195,2023-03-14,9840831d-47e7-4901-a6a8-c62519b1d69e,Monitor,Accessories,8,793.01,e3f8a711-940e-4c58-8ea8-0fcf29437b7e,West,6344.08
S-13196,2023-12-21,9b8ab7f0-d308-4862-8f9d-e79c33a5200c,Headphones,Electronics,15,937.4,25a4368f-22ff-47bc-be33-d1a63810e85e,West,14061.0
S-13197,2024-02-03,8254288f-f562-4c73-b678-674f8d998e0a,Keyboard,Office Supplies,14,627.14,ef6b9ada-cc10-4c46-a8db-4c1a1e0f8123,West,8779.96
S-13198,2023-10-19,abc6fb59-0c14-44d9-b213-24eddcdaf0e8,Laptop,Office Supplies,16,898.97,f3db17e2-f53b-4547-8b16-681dfbba4209,West,14383.52
S-13199,2023-12-14,c9cb08f5-cf92-4af3-8136-df2d1fee7673,Monitor,Accessories,16,176.02,5b9bd450-52e7-4984-a607-ab4ec25507b7,East,2816.32
S-13200,2024-03-21,d7bd3643-7c3c-410d-94b0-23b5b46a882c,Tablet,Office Supplies,19,630.45,c974ef73-d5cc-4a56-8f14-e2e97bd62e19,South,11978.55
S-13201,2023-11-17,80932c07-337f-47fb-911f-8ed45e2b5e86,Laptop,Office Supplies,1,774.55,fde90235-c953-4f8d-a1ce-eb45977e03e3,South,774.55
S-13202,2022-11-28,07bac152-8de5-4987-9266-b1dc4b138fb7,Headphones,Electronics,4,278.92,b6513c91-f7fe-4478-9f98-713da71c72c4,South,1115.68
S-13203,2024-10-14,bc3850dc-32cc-491a-8d8b-cdb6a32184cd,Laptop,Electronics,10,743.35,790364cb-425f-46fd-9e70-3882240182e3,East,7433.5
S-13204,2024-05-05,5ce642b3-13d8-4e95-a43c-dadd6580f233,Tablet,Office Supplies,18,780.69,f3ae1cfc-7a04-4c77-acdc-0c6bba3f9f50,East,14052.42
S-13205,2022-10-26,68145433-1b8e-431b-9c36-7ca52b90104a,Mouse,Electronics,2,832.88,52b0d323-e58f-498d-8dcb-5a2a781b2a51,West,1665.76
S-13206,2024-09-28,6decb6eb-c53a-4763-af14-6d8aaf46e493,Laptop,Office Supplies,4,319.75,202cdf17-adf2-42ea-90d0-e8eb2c2c258d,South,1279.0
S-13207,2023-02-09,210306b0-5412-445a-b063-531fbb0274d1,Printer,Accessories,15,684.79,9cf5482e-a3dc-4d0b-8663-d2fd09f4d689,West,10271.85
S-13208,2022-12-09,a5f31a1e-66b6-4000-bf7f-91e2d7f62e21,Monitor,Electronics,4,311.21,0de7e9c9-fc13-42b6-acb7-22c1804ecca4,South,1244.84
S-13209,2023-08-11,add65866-b3e6-49f0-9f5c-6c8d1d1c68c2,Keyboard,Office Supplies,16,741.65,7bda0d00-3017-440c-b17e-edae05833383,North,11866.4
S-13210,2023-02-21,7123d88a-9972-4650-999b-8caa7f6897d2,Laptop,Office Supplies,15,468.34,0a4d83e7-fd6a-4dc2-b1d8-e891fe8099ae,East,7025.1
S-13211,2022-11-04,a6362331-6edb-4d13-9d54-0aa9157c70d4,Monitor,Electronics,18,601.57,a905aa5d-9c69-40dd-a3bb-20acc56fd76f,North,10828.26
S-13212,2023-01-21,6aaa7ce3-5acd-4724-881f-05095a0f40f0,Smartphone,Electronics,7,421.68,83c944aa-4ce7-449e-b0b4-b1ca25f98773,South,2951.76
S-13213,2023-12-26,1750a1ef-7dfc-4ce3-ac95-415b6f9259ba,Monitor,Accessories,15,170.36,c6bed738-6e1d-4a8a-851d-b78cd2c94283,West,2555.4
S-13214,2024-04-30,1094c4e7-c247-4c4c-aa03-9e9f1927bd4e,Keyboard,Office Supplies,11,186.25,f35d8deb-876d-49d6-964d-601d9b1a511b,East,2048.75
S-13215,2023-06-28,5f8031f0-a663-4746-814a-ddbd5107e875,Monitor,Accessories,19,86.79,07c0674b-9d32-443c-b2a0-5f2b1fa85fa0,East,1649.01
S-13216,2023-07-16,40a55c10-e8f0-4697-a07d-10f5669ffbdd,Tablet,Accessories,8,621.89,46403909-7666-42ec-8ae4-af9446c1d958,West,4975.12
S-13217,2022-11-08,5b79d686-83de-48b9-8bd7-4c0099935066,Headphones,Accessories,1,850.15,08eddd90-9b9a-43d8-83a3-dc4c86b7244f,North,850.15
S-13218,2023-02-08,c8d170e8-3284-4466-bad0-277ee69ae93a,Keyboard,Electronics,3,30.63,7da136e8-9ca2-4cd7-a37f-84c232b07eaa,North,91.89
S-13219,2024-10-20,6ad78987-92cd-48db-a738-5fe6de5177eb,Headphones,Accessories,5,75.58,ffe99f6a-42e0-43f8-82d0-800a73d9ea1d,North,377.9
